real12,pred12,real3,pred3
69.0,68.7404,68.44444,68.779526
59.0,68.69643,69.0,68.74349
68.875,68.59511,67.888885,68.63889
68.44444,68.53992,67.25,68.58568
67.0,68.56995,69.375,68.61476
69.375,68.43179,69.55556,68.47154
69.0,68.28311,67.625,68.2294
61.444443,68.38637,68.0,68.424095
67.75,68.57599,68.55556,68.61033
67.888885,68.438194,69.0,68.46507
67.375,68.33966,59.0,68.34755
68.44444,68.314926,68.875,68.35609
66.5,68.44418,68.44444,68.470856
68.77778,68.154755,67.0,68.269005
67.75,68.31078,69.375,68.36047
60.77778,68.41127,69.0,68.45347
67.25,68.11123,61.444443,68.17009
68.22222,68.377,67.75,68.41864
68.375,68.41437,67.888885,68.4597
66.625,68.46989,67.375,68.54362
68.333336,68.33776,68.44444,68.35733
67.22222,68.1403,66.5,68.1956
68.25,67.99955,68.77778,68.05866
68.77778,68.07207,67.75,68.090614
67.875,67.759544,60.77778,67.726
68.333336,67.98583,67.25,67.9982
67.625,67.970634,68.22222,67.95645
69.5,67.878105,68.375,67.952324
68.44444,67.804504,66.625,67.83315
67.25,67.69954,68.333336,67.75726
65.333336,67.74165,67.22222,67.76921
67.28571,67.73245,68.25,67.70015
66.333336,67.82359,68.77778,67.81163
68.375,67.71549,67.875,67.728516
68.0,67.76557,68.333336,67.78394
68.25,67.9023,67.625,67.908646
58.875,67.91066,69.5,67.917244
68.625,67.98337,68.44444,67.97936
69.22222,67.928955,67.25,67.90999
67.0,68.1669,65.333336,68.17759
68.0,68.24773,67.28571,68.236916
67.44444,68.10132,66.333336,68.10037
67.0,67.68069,68.375,67.65878
68.0,67.567184,68.0,67.63067
67.0,67.3419,68.25,67.466675
67.111115,67.47781,58.875,67.62703
66.166664,67.52873,68.625,67.63783
68.55556,67.60225,69.22222,67.69801
68.44444,67.3327,67.0,67.575165
67.875,67.511,68.0,67.67662
68.22222,67.975296,67.44444,68.09454
64.0,67.5492,67.0,67.65324
66.55556,67.68443,68.0,67.756454
64.875,67.65189,67.0,67.73531
66.44444,67.458664,67.111115,67.633415
66.125,67.513725,66.166664,67.660416
68.25,67.370026,68.55556,67.55308
68.25,67.240395,68.44444,67.44189
62.875,67.0053,67.875,67.23662
66.375,67.10729,68.22222,67.28237
67.44444,67.37825,64.0,67.53139
68.25,67.3879,66.55556,67.5126
68.875,67.50903,64.875,67.57579
61.25,66.769554,66.44444,66.968315
65.625,66.604,66.125,66.92916
68.375,66.00788,68.25,66.47773
65.22222,65.70495,68.25,66.67049
65.85714,65.498955,62.875,66.38606
62.625,65.72604,66.375,66.46519
68.625,66.21251,67.44444,66.717804
66.625,65.55735,68.25,66.29723
59.25,65.11617,68.875,65.77171
65.77778,65.48479,61.25,65.933624
69.25,65.812584,65.625,66.12682
60.5,66.46669,68.375,66.61058
59.375,66.10198,65.22222,66.4742
68.44444,65.71167,65.85714,66.16192
61.5,66.08931,62.625,66.50695
68.888885,65.78014,68.625,66.2992
69.125,65.515594,66.625,66.2174
67.22222,64.84267,59.25,65.77682
66.25,64.89431,65.77778,65.59961
63.75,65.46674,69.25,66.17208
60.555557,64.85625,60.5,65.646286
67.0,64.51621,59.375,65.32908
67.625,65.06974,68.44444,65.73236
67.77778,63.936493,61.5,64.541885
59.0,63.47358,68.888885,64.37056
60.88889,64.08245,69.125,64.87255
66.125,63.275482,67.22222,64.32979
64.666664,63.988472,66.25,64.808334
63.625,65.3928,63.75,65.8524
57.5,66.22037,60.555557,66.598114
61.555557,65.74967,67.0,66.26168
62.75,65.136314,67.625,65.69906
62.125,64.27507,67.77778,65.067276
67.333336,64.49579,59.0,65.12328
66.875,65.19817,60.88889,65.64732
55.875,65.70502,66.125,66.16352
61.22222,65.410515,64.666664,66.05197
63.875,64.08633,63.625,64.856606
59.5,64.4437,57.5,65.21675
54.5,63.806404,61.555557,64.656815
62.0,63.303024,62.75,64.139084
50.875,62.90265,62.125,63.256855
52.555557,63.191734,67.333336,63.169235
64.125,63.065018,66.875,63.091263
67.5,63.10604,55.875,63.063263
64.25,63.46425,61.22222,63.12383
63.0,64.04631,63.875,63.56852
64.375,63.36065,59.5,62.706894
63.555557,63.593254,54.5,63.00367
64.44444,63.67266,62.0,63.15156
65.75,63.509476,50.875,62.670113
63.25,62.40179,52.555557,61.683052
63.22222,62.77903,64.125,61.833168
65.0,61.392612,67.5,60.78651
67.666664,61.296906,64.25,60.575287
65.25,61.79527,63.0,60.884468
63.5,63.583466,64.375,62.06277
63.75,64.01287,63.555557,62.610317
65.333336,64.85329,64.44444,63.037697
65.625,65.14953,65.75,63.63286
67.333336,65.59401,63.25,63.79196
65.625,65.81453,63.22222,64.21007
66.625,66.020134,65.0,64.78872
68.125,66.03905,67.666664,64.917206
68.22222,65.62541,65.25,64.84443
69.125,65.39161,63.5,64.96959
67.55556,66.18608,63.75,65.8674
66.625,65.907745,65.333336,65.92467
68.25,64.79509,65.625,65.34056
66.666664,64.71195,67.333336,65.07128
69.125,64.87866,65.625,65.31431
68.111115,65.510254,66.625,65.612656
68.0,66.585815,68.125,66.30838
67.75,66.29097,68.22222,66.258736
67.55556,66.47032,69.125,66.465324
67.0,67.02684,67.55556,66.96827
68.44444,67.329636,66.625,67.33297
66.375,67.42517,68.25,67.58291
68.5,67.58095,66.666664,67.76996
68.25,67.466415,69.125,67.607796
67.875,67.64268,68.111115,67.79958
68.22222,67.517334,68.0,67.71713
67.125,67.93694,67.75,67.97181
68.22222,68.02755,67.55556,68.134926
69.0,68.046936,67.0,68.13878
68.625,67.81275,68.44444,68.08291
67.25,67.51007,66.375,67.87801
67.5,67.165886,68.5,67.630714
67.75,67.78153,68.25,67.85726
68.28571,67.272026,67.875,67.46653
68.111115,67.67869,68.22222,67.7141
64.875,67.76324,67.125,67.85082
67.875,67.7719,68.22222,67.8032
0.0,67.91815,69.0,67.94341
0.0,67.64218,68.625,67.691185
0.0,67.76166,67.25,67.79545
66.5,67.911575,67.5,67.946526
0.0,68.02575,67.75,68.067116
0.0,67.91833,68.28571,67.92609
65.833336,67.86298,68.111115,67.85427
66.666664,67.804405,64.875,67.811905
66.75,67.86378,67.875,67.89838
65.111115,67.85613,0.0,67.89189
66.25,67.19486,0.0,67.2331
67.0,67.26788,0.0,67.34717
64.57143,66.9477,66.5,67.39278
67.333336,67.04047,0.0,67.427444
65.75,66.95775,0.0,67.16959
66.77778,66.5725,65.833336,66.61009
67.111115,66.38182,66.666664,66.80188
66.75,66.0939,66.75,66.16088
65.333336,66.99035,65.111115,67.034996
66.375,66.16171,66.25,66.3811
66.14286,66.0602,67.0,66.18693
62.4,65.65789,64.57143,65.713455
64.666664,65.71007,67.333336,65.81122
64.55556,65.93732,65.75,66.00059
65.375,65.6632,66.77778,65.73642
67.0,65.98622,67.111115,66.08167
63.75,65.79424,66.75,65.959724
67.28571,66.00312,65.333336,66.1148
67.125,66.18071,66.375,66.26584
65.5,66.2173,66.14286,66.30137
67.77778,66.04811,62.4,66.07793
65.0,66.101,64.666664,66.15779
66.0,66.0212,64.55556,66.10748
65.77778,65.42584,65.375,65.418915
61.57143,65.36901,67.0,65.41163
67.44444,65.15794,63.75,65.22443
67.75,65.1315,67.28571,65.2666
66.125,65.48623,67.125,65.60737
64.0,65.19547,65.5,65.2844
66.125,65.48384,67.77778,65.60747
61.714287,65.743835,65.0,65.846725
63.77778,65.61189,66.0,65.65558
65.125,65.98703,65.77778,66.06556
67.0,65.887955,61.57143,65.86519
65.25,65.880554,67.44444,65.86161
64.666664,65.94745,67.75,65.902115
65.0,65.27761,66.125,65.19386
0.0,65.99037,64.0,66.007355
0.0,66.405785,66.125,66.44468
0.0,66.31754,61.714287,66.32367
0.0,66.10183,63.77778,66.04707
0.0,66.148285,65.125,66.117355
0.0,65.28488,67.0,65.21806
65.22222,65.07841,65.25,65.07838
67.875,65.21542,64.666664,65.1935
66.25,65.578224,65.0,65.64311
65.888885,65.58084,0.0,65.63088
65.22222,65.43753,0.0,65.45687
64.125,65.42234,0.0,65.467674
66.333336,65.101776,0.0,65.34986
64.75,64.42948,0.0,64.72279
65.111115,63.626232,0.0,63.72732
64.0,63.50599,65.22222,63.475975
68.111115,63.147587,67.875,62.9824
67.25,63.235672,66.25,62.990395
67.125,64.773285,65.888885,64.78415
64.666664,66.89372,65.22222,66.9147
66.0,66.7045,64.125,66.819336
66.22222,66.313156,66.333336,66.4006
67.111115,66.13577,64.75,66.126656
67.14286,65.72147,65.111115,65.677444
67.375,65.863754,64.0,65.85862
66.888885,65.70534,68.111115,65.67357
68.25,65.568054,67.25,65.53673
67.111115,65.29892,67.125,65.287025
67.75,65.82748,64.666664,65.89824
68.25,66.1833,66.0,66.20282
66.25,66.23918,66.22222,66.26955
66.75,66.058655,67.111115,65.999344
66.0,66.10067,67.14286,66.06291
67.0,66.16761,67.375,66.10981
66.875,66.3645,66.888885,66.31186
66.666664,66.60187,68.25,66.548965
66.875,66.758484,67.111115,66.72359
66.77778,66.9055,67.75,66.86278
66.888885,67.18527,68.25,67.16065
65.875,67.31381,66.25,67.27515
58.875,67.3589,66.75,67.31184
67.5,67.54887,66.0,67.48238
68.625,67.43196,67.0,67.339874
68.75,67.44622,66.875,67.364365
69.111115,67.32193,66.666664,67.20717
67.25,67.32636,66.875,67.25013
68.0,67.28347,66.77778,67.21847
68.55556,67.227325,66.888885,67.188774
68.375,67.16802,65.875,67.15599
68.875,67.12217,58.875,67.11684
68.375,67.08059,67.5,67.06844
65.888885,66.9403,68.625,66.896324
61.88889,66.785675,68.75,66.677536
64.75,66.860085,69.111115,66.90209
67.111115,67.34229,67.25,67.32999
68.5,67.62631,68.0,67.609245
64.75,67.88376,68.55556,67.931984
68.5,67.99865,68.375,67.92702
66.44444,68.00437,68.875,67.98842
66.0,68.11001,68.375,68.04881
60.25,68.20725,65.888885,68.14301
66.875,68.35846,61.88889,68.31295
68.875,68.407906,64.75,68.373375
68.55556,68.1505,67.111115,68.065765
68.75,68.133484,68.5,67.603485
69.22222,67.756256,64.75,67.00474
69.75,67.671364,68.5,67.36641
67.25,67.98458,66.44444,68.02116
69.111115,67.38374,66.0,67.10566
68.77778,67.57975,60.25,67.56598
60.5,67.37586,66.875,67.34285
68.875,67.10966,68.875,67.06402
69.375,66.83781,68.55556,66.45727
69.0,66.57228,68.75,66.59397
68.125,67.03842,69.22222,67.0674
68.375,67.4807,69.75,67.465614
68.125,67.71839,67.25,67.705345
67.888885,68.15851,69.111115,68.13804
68.25,68.466286,68.77778,68.431984
69.77778,68.25163,60.5,68.19701
67.875,68.40781,68.875,68.388626
68.125,68.474525,69.375,68.46246
68.111115,68.43033,69.0,68.445496
68.625,68.596825,68.125,68.604416
68.875,68.74031,68.375,68.77469
68.0,68.84483,68.125,68.88795
69.125,68.628876,67.888885,68.67517
67.75,68.50801,68.25,68.56588
68.333336,68.41045,69.77778,68.48153
67.25,68.24961,67.875,68.300186
68.625,68.18759,68.125,68.24794
67.888885,68.47896,68.111115,68.52806
68.42857,68.35699,68.625,68.38783
67.666664,68.30048,68.875,68.30086
68.25,68.25444,68.0,68.29628
67.0,68.29514,69.125,68.33319
59.444443,68.37524,67.75,68.39879
67.75,68.27542,68.333336,68.29205
67.25,68.4182,67.25,68.42936
65.22222,68.298615,68.625,68.3085
68.25,68.32944,67.888885,68.317856
68.625,68.17986,68.42857,68.1608
68.666664,68.20115,67.666664,68.2157
68.375,68.14516,68.25,68.14889
69.0,68.18515,67.0,68.20166
66.625,68.11238,59.444443,68.11389
67.666664,68.13932,67.75,68.14155
68.25,67.981544,67.25,67.94911
68.0,67.82228,65.22222,67.7697
68.75,67.76259,68.25,67.823784
60.875,67.65875,68.625,67.746475
68.22222,67.36469,68.666664,67.23367
64.125,67.4364,68.375,67.44738
68.22222,67.732025,69.0,67.75601
68.25,67.82512,66.625,67.85388
68.14286,67.89336,67.666664,67.8925
67.888885,68.09294,68.25,68.08325
66.5,67.9774,68.0,67.931244
66.0,67.90249,68.75,67.87255
67.875,67.94055,60.875,67.9315
67.625,67.98611,68.22222,67.99814
68.57143,68.13876,64.125,68.1566
56.0,68.111595,68.22222,68.21625
68.5,68.15308,68.25,68.24475
67.55556,67.65934,68.14286,67.756874
66.666664,67.74493,67.888885,67.858376
69.0,67.774185,66.5,67.871155
66.888885,67.83766,66.0,67.931175
68.666664,67.7145,67.875,67.79533
64.85714,67.565475,67.625,67.639084
67.77778,67.27289,68.57143,67.379105
68.25,67.23868,56.0,67.329315
67.44444,67.2016,68.5,67.28716
66.875,67.36876,67.55556,67.45344
67.625,66.90798,66.666664,67.21731
65.875,67.19312,69.0,67.32381
65.125,67.6345,66.888885,67.79553
65.77778,67.3203,68.666664,67.442024
64.25,67.62436,64.85714,67.72311
66.77778,67.45814,67.77778,67.578125
67.125,67.515,68.25,67.65462
62.875,67.011475,67.44444,67.21202
69.0,66.95215,66.875,67.27814
0.0,67.32068,67.625,67.50101
65.75,67.20176,65.875,67.42486
67.5,67.07302,65.125,67.27646
64.0,67.12506,65.77778,67.36309
66.111115,66.80629,64.25,67.0957
66.125,66.32288,66.77778,66.764275
60.75,66.06014,67.125,66.56103
64.888885,65.24253,62.875,65.60265
65.57143,65.42541,69.0,66.36285
64.44444,65.433044,0.0,66.16374
67.0,65.07663,65.75,65.97304
64.77778,65.0832,67.5,65.80599
62.25,65.58851,64.0,66.69687
63.5,65.09061,66.111115,65.838684
61.0,64.846756,66.125,65.48796
64.375,64.62266,60.75,65.16821
65.111115,64.67629,64.888885,65.232506
64.625,64.79815,65.57143,65.38712
62.11111,64.08839,64.44444,64.93629
64.0,63.58477,67.0,64.50942
63.88889,63.87784,64.77778,64.758545
64.44444,63.72806,62.25,64.5755
64.85714,64.1532,63.5,64.93403
67.0,64.16993,61.0,64.85978
66.44444,63.4937,64.375,64.450516
64.875,63.309772,65.111115,64.26406
69.75,62.681152,64.625,63.662678
63.57143,62.438293,62.11111,63.427673
64.0,62.768158,64.0,63.606564
66.888885,62.790985,63.88889,63.577488
57.666668,62.59805,64.44444,63.534462
59.0,62.523064,64.85714,63.429123
65.25,62.586224,67.0,63.408096
62.125,62.82309,66.44444,63.450035
65.77778,63.26783,64.875,63.654465
60.125,63.689537,69.75,64.04936
66.0,64.204025,63.57143,64.53553
66.5,64.306145,64.0,64.60117
63.625,64.86455,66.888885,65.23382
63.77778,64.28054,57.666668,64.64609
59.142857,64.00491,59.0,64.40151
50.25,64.260666,65.25,64.787865
66.0,63.3325,62.125,64.05733
55.0,62.777935,65.77778,63.536983
58.0,63.194603,60.125,63.89462
57.0,63.095078,66.0,63.805283
56.875,63.266434,66.5,63.895027
61.625,63.088043,63.625,63.34548
62.22222,63.37247,63.77778,63.418655
60.75,63.69785,59.142857,63.687553
64.25,63.72287,50.25,63.422947
64.125,63.92109,66.0,63.724117
64.666664,63.386787,55.0,63.06228
63.77778,62.269554,58.0,61.351223
58.75,62.99094,57.0,62.485096
67.0,62.495422,56.875,61.966988
65.111115,61.988068,61.625,61.276524
68.55556,62.160915,62.22222,61.54019
64.5,61.43358,60.75,60.714195
65.5,61.791656,64.25,60.754406
63.555557,62.65451,64.125,61.36346
65.625,62.81871,64.666664,61.383373
62.75,63.93525,63.77778,62.004005
67.25,64.33937,58.75,62.41813
67.666664,64.971664,67.0,63.204243
67.5,65.273766,65.111115,64.052345
69.125,64.49195,68.55556,63.246716
64.44444,65.386,64.5,64.26446
66.57143,65.877014,65.5,64.745605
67.44444,66.31969,63.555557,65.60655
64.375,66.23113,65.625,65.827095
66.5,66.48926,62.75,66.13678
66.5,66.240715,67.25,65.81041
68.125,66.248245,67.666664,65.90681
67.5,66.26933,67.5,65.63266
66.333336,66.79685,69.125,66.08638
67.85714,67.225365,64.44444,66.70708
67.22222,67.4291,66.57143,67.083336
67.666664,67.779175,67.44444,67.54436
68.375,67.589905,64.375,67.24544
66.77778,67.4698,66.5,67.09178
68.75,67.456764,66.5,67.32135
68.375,67.53896,68.125,67.04884
67.25,67.3333,67.5,66.98538
68.0,67.22703,66.333336,67.06516
66.75,67.58943,67.85714,67.44006
66.75,67.52055,67.22222,67.45609
68.111115,67.34492,67.666664,67.2751
67.875,67.43729,68.375,67.368126
69.111115,67.32544,66.77778,67.38506
67.25,67.28632,68.75,67.42606
67.5,67.46632,68.375,67.61848
67.125,67.211525,67.25,67.400314
67.666664,67.57712,68.0,67.71161
66.5,67.66204,66.75,67.873886
67.75,67.59388,66.75,67.73787
66.625,67.75191,68.111115,67.84302
67.888885,67.510704,67.875,67.57826
67.875,67.39278,69.111115,67.402214
65.875,67.50585,67.25,67.546394
65.875,67.46619,67.5,67.53453
66.375,67.811966,67.125,67.86677
66.44444,67.68014,67.666664,67.723595
66.44444,67.5808,66.5,67.61797
65.875,67.494316,67.75,67.52875
67.44444,67.418274,66.625,67.49791
67.75,67.13826,67.888885,67.22191
65.875,67.163765,67.875,67.305824
67.111115,66.91618,65.875,67.05587
63.625,67.05277,65.875,67.22023
66.111115,67.17598,66.375,67.331024
66.125,66.816666,66.44444,66.94239
67.25,66.61241,66.44444,66.686005
67.0,66.36877,65.875,66.551735
67.75,66.20862,67.44444,66.45744
64.375,66.15621,67.75,66.406906
63.444443,65.98073,65.875,66.22259
65.75,66.12413,67.111115,66.39663
67.0,66.43827,63.625,66.64603
65.333336,66.24565,66.111115,66.40661
66.25,66.41488,66.125,66.54668
64.5,65.78839,67.25,65.82586
66.55556,65.8327,67.0,65.91084
65.625,65.81211,67.75,66.01885
65.111115,66.03727,64.375,66.22061
66.0,66.26689,63.444443,66.37635
66.85714,66.47869,65.75,66.575645
66.55556,66.120544,67.0,66.15447
66.375,65.699875,65.333336,65.66137
64.0,65.73004,66.25,65.73841
65.625,65.8201,64.5,65.91191
65.375,65.798065,66.55556,65.81855
65.125,65.84707,65.625,65.854324
59.77778,65.61234,65.111115,65.6413
67.25,65.78371,66.0,65.85182
66.0,65.70588,66.85714,65.75418
67.625,65.60246,66.55556,65.61399
65.625,65.61386,66.375,65.62646
67.0,65.80726,64.0,65.83153
67.333336,65.927986,65.625,65.949005
66.125,66.08309,65.375,66.09395
66.375,65.72119,65.125,65.687805
65.125,65.75226,59.77778,65.71071
67.0,65.66931,67.25,65.64006
66.375,65.5751,66.0,65.53564
66.44444,65.42297,67.625,65.46268
67.0,65.96451,65.625,65.98322
65.0,65.753075,67.0,65.777016
64.75,66.11961,67.333336,66.1854
67.44444,66.05634,66.125,66.07766
66.5,66.18985,66.375,66.1918
66.75,66.26425,65.125,66.27116
66.333336,66.29016,67.0,66.250626
65.25,66.4103,66.375,66.37128
66.875,66.308044,66.44444,66.22515
63.5,66.4203,67.0,66.40545
64.375,66.45913,65.0,66.41856
65.55556,66.523315,64.75,66.49512
66.5,66.600174,67.44444,66.586914
67.55556,66.418015,66.5,66.38399
65.75,66.12984,66.75,66.09035
66.0,66.309044,66.333336,66.329254
66.55556,66.35019,65.25,66.340706
63.875,66.410645,66.875,66.37721
67.5,66.46054,63.5,66.41868
66.44444,66.32799,64.375,66.27205
64.625,66.430534,65.55556,66.415184
66.125,65.97634,66.5,65.89623
67.28571,65.76199,67.55556,65.74256
67.5,65.6686,65.75,65.68041
67.333336,65.74545,66.0,65.7646
68.125,66.102554,66.55556,66.1773
66.75,66.27384,63.875,66.27457
68.25,66.16848,67.5,66.17149
67.22222,66.211716,66.44444,66.202095
66.0,65.79607,64.625,65.747894
67.888885,66.11171,66.125,66.09891
68.0,66.28327,67.28571,66.244545
68.77778,65.90105,67.5,65.85791
68.125,66.06959,67.333336,66.052574
66.625,66.38887,68.125,66.39098
67.625,66.614586,66.75,66.61365
67.888885,66.75753,68.25,66.72764
67.5,67.01642,67.22222,66.97512
67.75,67.12559,66.0,67.0591
65.77778,67.340775,67.888885,67.29737
66.14286,67.407936,68.0,67.33425
67.125,67.33903,68.77778,67.25496
67.888885,67.41384,68.125,67.36359
67.111115,67.53612,66.625,67.48471
67.28571,67.846466,67.625,67.80592
68.111115,67.98482,67.888885,67.9373
67.666664,67.88161,67.5,67.82211
59.555557,67.87867,67.75,67.840775
67.25,67.90174,65.77778,67.86077
67.25,67.89487,66.14286,67.844406
68.833336,67.914665,67.125,67.8716
66.77778,67.66701,67.888885,67.55595
67.75,67.44721,67.111115,67.34547
67.57143,67.40163,67.28571,67.37218
67.333336,67.49547,68.111115,67.504295
68.5,67.46516,67.666664,67.4597
68.875,67.43481,59.555557,67.429924
68.1,67.583855,67.25,67.56721
68.25,67.67108,67.25,67.64709
69.22222,67.441696,68.833336,67.43938
68.333336,67.51566,66.77778,67.49947
68.75,67.39852,67.75,67.39232
68.875,67.704575,67.57143,67.68558
68.625,67.68023,67.333336,67.64642
68.875,67.72013,68.5,67.7044
69.111115,67.729065,68.875,67.731445
68.625,67.62513,68.1,67.61912
69.666664,67.88756,68.25,67.86707
70.0,67.97455,69.22222,67.947815
67.75,68.037254,68.333336,67.99881
69.0,68.00573,68.75,68.00776
67.25,68.24097,68.875,68.226204
68.333336,68.33821,68.625,68.30392
68.375,68.40438,68.875,68.38028
68.875,68.448654,69.111115,68.41893
67.375,68.51491,68.625,68.4913
68.125,68.57314,69.666664,68.5628
68.875,68.64501,70.0,68.63962
67.0,68.645874,67.75,68.65635
68.888885,68.80861,69.0,68.80631
67.333336,68.954185,67.25,68.93247
67.25,68.82257,68.333336,68.79837
69.5,68.79757,68.375,68.814095
68.14286,68.54553,68.875,68.536736
68.875,68.4944,67.375,68.52653
68.875,68.43944,68.125,68.494705
68.125,68.44611,68.875,68.51918
67.625,68.24886,67.0,68.31095
68.666664,68.181915,68.888885,68.244125
68.0,68.26532,67.333336,68.336945
68.55556,68.057655,67.25,68.10132
68.5,68.17958,69.5,68.205505
69.125,67.97269,68.14286,67.99923
68.75,67.88831,68.875,67.89011
67.125,68.147415,68.875,68.16512
66.666664,68.09021,68.125,68.124886
60.875,68.24798,67.625,68.25835
66.0,68.32507,68.666664,68.32422
65.875,68.298584,68.0,68.28348
67.125,68.26686,68.55556,68.24607
68.0,68.297935,68.5,68.281654
67.0,68.23501,69.125,68.21756
66.875,68.290276,68.75,68.30086
68.5,68.322815,67.125,68.31708
68.375,68.47274,66.666664,68.47847
68.44444,68.53773,60.875,68.54323
67.875,68.34279,66.0,68.29289
67.77778,68.09314,65.875,68.02704
60.75,68.188416,67.125,67.78086
68.625,67.870224,68.0,67.611595
67.333336,67.382614,67.0,67.0687
68.5,67.59979,66.875,67.32413
68.625,67.4893,68.5,67.523705
68.77778,67.42269,68.375,67.41838
69.125,67.273705,68.44444,67.28441
67.625,67.33752,67.875,67.370964
67.77778,67.377426,67.77778,67.385574
68.125,67.68769,60.75,67.643326
69.0,67.879654,68.625,67.81331
68.666664,67.92108,67.333336,67.85285
68.625,67.77283,68.5,67.77869
68.333336,67.89105,68.625,67.94966
68.625,67.772484,68.77778,67.8327
68.111115,67.96247,69.125,68.02536
68.55556,68.05093,67.625,68.09509
67.333336,68.21456,67.77778,68.24832
67.875,68.33157,68.125,68.36176
67.5,68.22099,69.0,68.23259
68.77778,68.16023,68.666664,68.180115
64.875,68.10371,68.625,68.12238
